科	352		kē	academic discipline	section, department, science	しな とが	カ	[sound:agj-pinyin-ke1.mp3]	107
此	353		cǐ	this (literary)	this, these; in this case, then	ここ これ この	シ	[sound:agj-pinyin-ci3.mp3]	113
些	354		xiē	somewhat	little, few; rather, somewhat	いささか	サ シャ	[sound:agj-pinyin-xie1.mp3]	109
清	355		qīng	pure	clear, pure, clean; peaceful	きよい きよめる	セイ ショウ	[sound:agj-pinyin-qing1.mp3]	110
三	356		sān	three	three	みつ みたび	サン	[sound:agj-pinyin-san1.mp3]	111
永	357		yǒng	eternity	long, perpetual, eternal, forever	ながい とこしえに	エイ ヨウ	[sound:agj-pinyin-yong3.mp3]	545
樣	358	样	yàng	appearance	shape, form, pattern, style	さま	ヨウ ショウ	[sound:agj-pinyin-yang4.mp3]	112
巴	359		bā	crust	greatly desire, anxiously hope	ともえ	ハ	[sound:agj-pinyin-ba1.mp3]	850
吧	360		ba	bar	emphatic final particle	おおくちのさま	ハ ヘ	[sound:agj-pinyin-ba1.mp3]	114
位	361		wèi	position	throne; position, post; rank, status; seat	くらい くらいする	イ	[sound:agj-pinyin-wei4.mp3]	115
乍	362		zhà	for the first time	first time, for the first time	たちまち ながら	サク サ	[sound:agj-pinyin-zha4.mp3]	3059
作	363		zuò	do	make; work; compose, write; act, perform	つくる つくり なす	サク サ	[sound:agj-pinyin-zuo4.mp3]	116
甲	364		jiǎ	first	armor, shell; fingernails; 1st heavenly stem	よろい つめ きのえ	コウ カン	[sound:agj-pinyin-jia3.mp3]	721
裏	365		lǐ		inside, interior, within	うら	リ	[sound:agj-pinyin-li3.mp3]	2835
里	366		lǐ	li	unit of distance; village; lane	さと	リ	[sound:agj-pinyin-li3.mp3]	734
理	367		lǐ	logic	reason, logic; manage	すじ ことわり おさめる	リ	[sound:agj-pinyin-li3.mp3]	117
行	369		xíng	line of business	go; walk; move, travel; circulate	いく ゆく おこなう	コウ ギョウ アン	[sound:agj-pinyin-xing2.mp3]	118
經	373	经	jīng	scripture	classic works; pass through	へる たていと つね	ケイ キョウ	[sound:agj-pinyin-jing1.mp3]	120
名	374		míng	name	name, rank, title, position	な なのる なずける	メイ ミョウ	[sound:agj-pinyin-ming2.mp3]	121
什	375		shén	what?	file of ten soldiers; mixed, miscellaneous	くみ とう まじる	シュウ ジュウ	[sound:agj-pinyin-shen2.mp3]	122
申	376		shēn	express	to state to a superior, report; extend; 9th terrestrial branch	もうす のびる さる	シン	[sound:agj-pinyin-shen1.mp3]	1035
身	377		shēn	somebody	body; trunk, hull; rad. no. 158	み みずから	シン ケン	[sound:agj-pinyin-shen1.mp3]	272
射	378		shè	shoot	shoot, eject, issue forth, emit	いる あてる さす	シャ セキ	[sound:agj-pinyin-she4.mp3]	912
謝	379	谢	xiè	thank	thank; decline	あやまる わび ことわる	シャ ジャ	[sound:agj-pinyin-xie4.mp3]	123
開	382	开	kāi	open	open; initiate, begin, start	ひらく あく	カイ	[sound:agj-pinyin-kai1.mp3]	126
干	383		gàn	offend	oppose, offend; invade; dried	ほす ひる おかす	カン	[sound:agj-pinyin-gan4.mp3]	1386
舌	384		shé	tongue	tongue; clapper of bell; KangXi radical 135	した	ゼツ セツ	[sound:agj-pinyin-she2.mp3]	2211
話	385	话	huà	talk	speech, talk, language; dialect	はなす はなし	ワ カイ	[sound:agj-pinyin-hua4.mp3]	127
與	387	与	yǔ	offer	and; with; to; for; give, grant	くみする あたえる あずかる	ヨ	[sound:agj-pinyin-yu3.mp3]	128
貫	389	贯	guàn	pierce	a string of 1000 coins; to go through	つらぬく ひく	カン ワン	[sound:agj-pinyin-guan4.mp3]	1933
實	390	实	shí	reality	real, true, solid, honest	み みのる	ジツ シツ	[sound:agj-pinyin-shi2.mp3]	129
爪	391		zhǎo	claw	claw, nail, talon; animal feet	つめ	ソウ	[sound:agj-pinyin-zhao3.mp3]	2678
愛	394	爱	ài	love	love, be fond of, like	めでる おしむ いとしい	アイ	[sound:agj-pinyin-ai4.mp3]	130
再	396		zài	once more	again, twice, re-	ふたたび	サイ サ	[sound:agj-pinyin-zai4.mp3]	131
華	397	华	huá	splendor	flowery; illustrious; Chinese	はな はなやか	カ ケ	[sound:agj-pinyin-hua2.mp3]	132
城	398		chéng	city	castle; city, town; municipality	しろ きずく	ジョウ	[sound:agj-pinyin-cheng2.mp3]	134
東	399	东	dōng	east	east, eastern, eastward	ひがし あずま	トウ	[sound:agj-pinyin-dong1.mp3]	210
力	400		lì	power	power, capability, influence	ちから つとめる りきむ	リョク リキ	[sound:agj-pinyin-li4.mp3]	141
重	401		zhòng	heavy	heavy, weighty; double	おもい かさねる え	チョウ ジュウ	[sound:agj-pinyin-zhong4.mp3]	201
動	402	动	dòng	move	move, happen; movement, action	うごく うごかす うごき	ドウ	[sound:agj-pinyin-dong4.mp3]	135
面	404		miàn	face-to-face	face; surface; plane; side, dimension	おも おもて つら	メン ベン	[sound:agj-pinyin-mian4.mp3]	137
高	405		gāo	tall	high, tall; lofty, elevated	たかい たかまる たかさ	コウ	[sound:agj-pinyin-gao1.mp3]	138
應	408	应	yīng	ought to	should, ought to, must	あたる	ヨウ オウ	[sound:agj-pinyin-ying1.mp3]	142
種	409	种	zhǒng	species	seed; race; offspring; to plant	たね うえる	シュ	[sound:agj-pinyin-zhong3.mp3]	144
老	410		lǎo	old man	old, aged; experienced	おいる ふける おい	ロウ	[sound:agj-pinyin-lao3.mp3]	190
孝	411		xiào	filial piety	filial piety, obedience; mourning		コウ キョウ	[sound:agj-pinyin-xiao4.mp3]	1881
教	412		jiào	teach	teach, class	おしえる おしえ	キョウ コウ	[sound:agj-pinyin-jiao4.mp3]	145
車	413	车	chē	car	cart, vehicle; carry in cart	くるま	シャ キョ	[sound:agj-pinyin-che1.mp3]	146
分	414		fēn	part	divide; small unit of time etc.	わける わかる わかれる	ブン フン ブ	[sound:agj-pinyin-fen1.mp3]	147
象	415		xiàng	elephant	elephant; ivory; figure, image	かた かたどる のり	ショウ ゾウ	[sound:agj-pinyin-xiang4.mp3]	430
像	416		xiàng	likeness	a picture, image, figure; to resemble	かたち かたどる	ゾウ ショウ	[sound:agj-pinyin-xiang4.mp3]	148
繫	417	系	xì	fasten	attach, connect, unite, fasten	つなぐ かける	ケイ	[sound:agj-pinyin-xi4.mp3]	2074
系	418		xì	lineage	system; line, link, connection	つなぐ	ケイ	[sound:agj-pinyin-xi4.mp3]	149
長	419	长	zhǎng	long	long; length; excel in; leader	ながい たける おさ	チョウ	[sound:agj-pinyin-zhang3.mp3]	150
已	420		yǐ	already	already; finished; stop	すでに やむ のみ	イ	[sound:agj-pinyin-yi3.mp3]	153
四	421		sì	four	four	よつ よたび	シ	[sound:agj-pinyin-si4.mp3]	234
明	423		míng	bright	bright, light, brilliant; clear	あかるい あきらか あける	メイ ミョウ	[sound:agj-pinyin-ming2.mp3]	154
打	424		dǎ	strike	strike, hit, beat; fight; attack	うつ だうす うち	ダ テイ	[sound:agj-pinyin-da3.mp3]	155
泰	426		tài	tranquil	great, exalted, superior; big	やすい おおきい おごる	タイ	[sound:agj-pinyin-tai4.mp3]	1417
太	427		tài	overly	very, too, much; big; extreme	ふとい はなはだ ふとる	タ タイ	[sound:agj-pinyin-tai4.mp3]	156
各	428		gè	each	each, individually, every, all	おのおの	カク	[sound:agj-pinyin-ge4.mp3]	178
路	429		lù	path	road, path, street; journey	じ みち	ロ	[sound:agj-pinyin-lu4.mp3]	157
走	430		zǒu	walk	walk, go on foot; run; leave	はしる	ソウ シュ	[sound:agj-pinyin-zou3.mp3]	390
起	431		qǐ	begin	rise, stand up; go up; begin	おきる おこる たつ	キ	[sound:agj-pinyin-qi3.mp3]	158
主	432		zhǔ	lord	master, chief owner; host; lord	ぬし おも あるじ	シュ ス	[sound:agj-pinyin-zhu3.mp3]	161
關	433	关	guān	shut	frontier pass; close; relation	せき	カン ワン	[sound:agj-pinyin-guan1.mp3]	162
閒	434		xián	leisure	liesure; idle; peaceful, tranquil, calm			[sound:agj-pinyin-xian2.mp3]	1335
間	435	间	jiān	interval	interval, space; place, between	あいだ ま しずか	カン ケン	[sound:agj-pinyin-jian1.mp3]	164
鳥	436	鸟	niǎo	bird	bird; KangXi radical 196	とり	チョウ	[sound:agj-pinyin-niao3.mp3]	671
鳳	437	凤	fèng	male phoenix	male phoenix; symbol of joy	おおとり	ホウ フウ	[sound:agj-pinyin-feng4.mp3]	165
外	438		wài	outside	out, outside, external; foreign	そと ほか はずす	ガイ ゲ	[sound:agj-pinyin-wai4.mp3]	166
尼	439		ní	nun	Buddhist nun; transliteration	あま	ニ ジツ	[sound:agj-pinyin-ni2.mp3]	1165
呢	440		ne	woolen cloth	interrogative or emphatic final; (Cant.) this		ジ ニ	[sound:agj-pinyin-ne1.mp3]	167
覺	441	觉	jué	senses	to wake up from sleep; conscious	おぼえる さます さとる	カク コウ	[sound:agj-pinyin-jue2.mp3]	168
史	442		shǐ	history	history, chronicle, annals	ふびと ふみ さかん	シ	[sound:agj-pinyin-shi3.mp3]	696
使	443		shǐ	use	cause, send on a mission, order; envoy, messenger, ambassador	つかう つかい	シ	[sound:agj-pinyin-shi3.mp3]	169
亥	444		hài	sign of the hog	12th terrestrial branch	い	ガイ カイ	[sound:agj-pinyin-hai4.mp3]	3286
該	445	该	gāi	should	should, ought to, need to	かねる その	ガイ カイ	[sound:agj-pinyin-gai1.mp3]	170
友	447		yǒu	friend	friend, companion; fraternity	とも	ユウ	[sound:agj-pinyin-you3.mp3]	171
進	448	进	jìn	advance	advance, make progress, enter	すすむ すすめる	シン ジン	[sound:agj-pinyin-jin4.mp3]	173
皇	449		huáng	emperor	royal, imperial; ruler, superior	かみ きみ すめらぎ	コウ オウ	[sound:agj-pinyin-huang2.mp3]	1377
凰	450		huáng	female phoenix	female phoenix	おおとり	コウ オウ	[sound:agj-pinyin-huang2.mp3]	174
她	451		tā	she	she, her	あざる	チ ジ シャ タ イ	[sound:agj-pinyin-ta1.mp3]	175
民	452		mín	people	people, subjects, citizens	たみ	ミン	[sound:agj-pinyin-min2.mp3]	176
著	453	着	zhe	-ing	manifest; (Cant.) to wear	あらわす いちじるし つく	チョ チャク ジャク	[sound:agj-pinyin-zhe1.mp3]	177
入	454		rù	enter	enter, come in(to), join	いる はいる	ニュウ ジュ ジュウ	[sound:agj-pinyin-ru4.mp3]	230
全	455		quán	whole	maintain, keep whole or intact	まったく まったい まっとうする	ゼン セン	[sound:agj-pinyin-quan2.mp3]	179
片	456		piàn	slice	slice, splinter, strip; rad. 91	かた きれ ぺんす	ヘン	[sound:agj-pinyin-pian4.mp3]	352
將	458	将	jiāng	General	will, going to, future; general	ひきいる もって はた	ショウ ソウ	[sound:agj-pinyin-jiang1.mp3]	180
少	459		shǎo	few	few, less, inadequate	すくない すこし しばらく	ショウ	[sound:agj-pinyin-shao3.mp3]	181
兩	460	两	liǎng	dos	two, both, pair, couple; ounce	ふたつ	リョウ	[sound:agj-pinyin-liang3.mp3]	182
加	461		jiā	add	add to, increase, augment	くわえる くわわる くわえて	カ	[sound:agj-pinyin-jia1.mp3]	183
迴	463		huí	revolve	revolve, rotate; curving, zigzag	めぐる	カイ エ	[sound:agj-pinyin-hui2.mp3]	1423
回	464		huí	return	return, turn around; a time	まわす まわる かえる	カイ エ	[sound:agj-pinyin-hui2.mp3]	184
咸	467		xián	everybody	together; all, completely; united	みな	カン ゲン	[sound:agj-pinyin-xian2.mp3]	3582
鹹	468	咸	xián	salty	salty, briny; salted; pickled	しおからい しおけ	カン	[sound:agj-pinyin-xian2.mp3]	2956
感	469		gǎn	feel	feel, perceive, emotion	かんじる	カン	[sound:agj-pinyin-gan3.mp3]	185
式	470		shì	style	style, system, formula, rule	のり のっとる	シキ ショク	[sound:agj-pinyin-shi4.mp3]	186
弟	471		dì	younger brother	young brother; junior; i, me	おとうと	テイ ダイ	[sound:agj-pinyin-di4.mp3]	269
第	472		dì	No.	sequence, number; grade, degree	ついで やしき ただ	ダイ	[sound:agj-pinyin-di4.mp3]	187
求	473		qiú	request	seek; demand, request; beseech	もとめる	キュウ	[sound:agj-pinyin-qiu2.mp3]	374
球	474		qiú	ball	ball, sphere, globe; round	たま	キュウ グ	[sound:agj-pinyin-qiu2.mp3]	188
性	475		xìng	sex	nature, character, sex	さが たち	セイ ショウ	[sound:agj-pinyin-xing4.mp3]	189
呈	476		chéng	submit	submit, show; appear; petition	しめす	テイ	[sound:agj-pinyin-cheng2.mp3]	2053
程	477		chéng	journey	journey, trip; schedule, agenda	ほど はかる	テイ	[sound:agj-pinyin-cheng2.mp3]	191
把	478		bǎ	grasp	hold, take; guard; regard as	つか	ハ	[sound:agj-pinyin-ba3.mp3]	192
皮	479		pí	covering	skin, hide, fur, feather; outer	かわ	ヒ	[sound:agj-pinyin-pi2.mp3]	909
被	481		bèi	quilt	passive indicator 'by'; bedding	こうむる おおう きる	ヒ	[sound:agj-pinyin-bei4.mp3]	193
公	482		gōng	public	fair, equitable; public; duke	おおやけ きみ	コウ	[sound:agj-pinyin-gong1.mp3]	194
冊	484	册	cè	Vol.	book, volume	ふみ	サツ サク	[sound:agj-pinyin-ce4.mp3]	1012
論	486	论	lùn	theory	debate; discuss; discourse	あげつらう とく さだめる	ロン リン	[sound:agj-pinyin-lun4.mp3]	195
及	487		jí	catch up with	extend; reach; come up to; and	およぶ および およぼす	キュウ	[sound:agj-pinyin-ji2.mp3]	196
龍	488	龙	lóng	dragon	dragon; symbolic of emperor	たつ	リュウ ロウ	[sound:agj-pinyin-long2.mp3]	197
校	489		xiào	school	school; military field officer	かせ くらべる かんがえる	コウ キョウ	[sound:agj-pinyin-xiao4.mp3]	198
別	490	别	bié	don't	separate, other; do not	わかれる わける わかれ	ベツ ベチ	[sound:agj-pinyin-bie2.mp3]	199
曲	491		qū	bent	crooked, bent; wrong, false	まがる まげる くま	キョク	[sound:agj-pinyin-qu1.mp3]	516
豆	492		dòu	beans	beans, peas; bean-shaped	まめ たかつき	トウ ズ	[sound:agj-pinyin-dou4.mp3]	1312
骨	494		gǔ	skeleton	bone; skeleton; frame, framework	ほね	コツ	[sound:agj-pinyin-gu3.mp3]	1254
體	495	体	tǐ	body	body; group, class, body, unit	からだ	テイ タイ	[sound:agj-pinyin-ti3.mp3]	200
合	496		hé	fit	combine, unite, join; gather	あう あわせる	ゴウ カツ ガツ	[sound:agj-pinyin-he2.mp3]	251
給	497	给	gěi	give	give; by, for	たまう	キュウ キョウ	[sound:agj-pinyin-gei3.mp3]	202
聽	498	听	tīng	listen	hear, listen; understand; obey	きく ゆるす	チョウ テイ	[sound:agj-pinyin-ting1.mp3]	203
故	499		gù	deliberately	ancient, old; reason, because	ゆえ こと ことさらに	コ	[sound:agj-pinyin-gu4.mp3]	485
做	500		zuò	make	work, make; act	つくる なす	サク サ	[sound:agj-pinyin-zuo4.mp3]	205
常	501		cháng	often	common, normal, frequent, regular	つね とこ つねに	ジョウ ショウ	[sound:agj-pinyin-chang2.mp3]	206
您	502		nín	you (respectful)	honorific for 'you'		ジ	[sound:agj-pinyin-nin2.mp3]	207
裡	503	里	lǐ	inside	inside, interior, within	うら うち	リ	[sound:agj-pinyin-li3.mp3]	209
角	504		jiǎo	angle	horn; angle, corner; point	つの かど すみ	カク ロク コク	[sound:agj-pinyin-jiao3.mp3]	652
牛	505		niú	cow	cow, ox, bull; KangXi radical93	うし	ギュウ	[sound:agj-pinyin-niu2.mp3]	791
解	506		jiě	untie	loosen, unfasten, untie; explain	とく とける さとる	カイ ゲ	[sound:agj-pinyin-jie3.mp3]	212
絲	507	丝	sī	silk	silk; fine thread; wire; strings	いと	シ ベキ	[sound:agj-pinyin-si1.mp3]	1218
彎	509	弯	wān	curved	bend, curve	ひく	ワン	[sound:agj-pinyin-wan1.mp3]	1702
灣	510	湾	wān	bay	a bay, cove, inlet, bend of stream	いりこむ	ワン	[sound:agj-pinyin-wan1.mp3]	213
等	511		děng	etc.	rank, grade; wait; equal; 'etc.'	ひとしい など ら	トウ	[sound:agj-pinyin-deng3.mp3]	215
拉	512		lā	pull	pull, drag; seize, hold; lengthen	くだく	ラツ ロウ	[sound:agj-pinyin-la1.mp3]	662
啦	513		la	!!	final particle of assertion		ラフ ロウ	[sound:agj-pinyin-la1.mp3]	216
否	514		fǒu	negate	not, no, negative; final particle	いな いなむ あらず	ヒ	[sound:agj-pinyin-fou3.mp3]	228
部	517		bù	department	part, division, section	わける すべる つかさ	ブ ホ ホウ	[sound:agj-pinyin-bu4.mp3]	217
泉	518		quán	spring	spring, fountain; wealth, money	いずみ ぜに	セン	[sound:agj-pinyin-quan2.mp3]	1672
原	519		yuán	flatlands	source, origin, beginning	はら もと たずねる	ゲン	[sound:agj-pinyin-yuan2.mp3]	218
美	520		měi	beautiful	beautiful, pretty; pleasing	うつくしい よい ほめる	ビ ミ	[sound:agj-pinyin-mei3.mp3]	219
先	521		xiān	before	first, former, previous	さき さきんじる まず	セン	[sound:agj-pinyin-xian1.mp3]	220
通	524		tōng	communicate	pass through, common, communicate	とおる かよう とおり	ツウ ツ トウ	[sound:agj-pinyin-tong1.mp3]	222
官	525		guān	bureaucrat	official, public servant	つかさ おおやけ	カン	[sound:agj-pinyin-guan1.mp3]	749
管	526		guǎn	pipe	pipe, tube, duct; woodwind music	くだ ふえ	カン	[sound:agj-pinyin-guan3.mp3]	223
網	529	网	wǎng	net	net, web; network	あみ	モウ ボウ	[sound:agj-pinyin-wang3.mp3]	224
品	533		pǐn	goods	article, product, commodity	しな	ヒン ホン	[sound:agj-pinyin-pin3.mp3]	476
區	534	区	qū	region	area, district, region, ward; surname	わける しきる	ク オウ コウ	[sound:agj-pinyin-qu1.mp3]	225
期	535		qī	period of time	period of time; date; time limit	ちぎる	キ ゴ	[sound:agj-pinyin-qi1.mp3]	226
今	538		jīn	now	now, today, modern era	いま	コン キン	[sound:agj-pinyin-jin1.mp3]	266
金	539		jīn	gold	gold; metals in general; money	かね	キン コン	[sound:agj-pinyin-jin1.mp3]	346
昔	540		xī	times past	formerly; ancient; in beginning	むかし	セキ シャク	[sound:agj-pinyin-xi1.mp3]	2448
錯	542	错	cuò	mistaken	error, blunder, mistake, wrong	まじる たがう おく	サク ソ	[sound:agj-pinyin-cuo4.mp3]	227
樂	543	乐	lè	music	happy, glad; enjoyable; music	たのしい	ガク ラク ゴウ	[sound:agj-pinyin-le4.mp3]	229
找	544		zhǎo	look for	search, seek, look for; find	さおさす たずねる	カ ゲ ソウ	[sound:agj-pinyin-zhao3.mp3]	231
書	545	书	shū	book	book, letter, document; writings	かく ふみ	ショ	[sound:agj-pinyin-shu1.mp3]	232
襄	546		xiāng	aid	aid, help, assist; undress	のぼる あげる たかい	ジョウ ショウ	[sound:agj-pinyin-xiang1.mp3]	2632
讓	547	让	ràng	yield	allow, permit, yield, concede	ゆずる	ジョウ	[sound:agj-pinyin-rang4.mp3]	233
阿	548		ā	Apollo	prefix for people's names; used in transliteration	くま おもねる お	ア	[sound:agj-pinyin-a1.mp3]	405
啊	549		a	aah!	exclamatory particle	こえ	ア	[sound:agj-pinyin-a1.mp3]	235
丌	551		jī		table	その それ だい	キ ギ	[sound:agj-pinyin-ji1.mp3]	1537
共	552		gòng	together	together with, all, total; to share	とも ともに ども	キョウ	[sound:agj-pinyin-gong4.mp3]	401
選	554	选	xuǎn	choose	choose, select; elect; election	えらぶ	セン サン	[sound:agj-pinyin-xuan3.mp3]	237
較	555	较	jiào	relatively	compare; comparatively, more	くらべる	カク コウ	[sound:agj-pinyin-jiao4.mp3]	238
